# ref_application_id 451257172939091
ID	inventory	description	condition	gtin	mpn	title	short_description	availability	price	link	image_link	brand	item_group_id	custom_label_0	custom_label_1	product_type	additional_image_link	sale_price	shipping_weight	shipping_length	shipping_height	product_dimensions	google_product_category
7429	5	"Fórmula elaborada con extractos de caléndula y manzanilla que, por sus propiedades, estimulan la regeneración de tejidos y ayudan en el control de barros y espinillas. Regala a tu piel hidratación, nutrición, suavidad y vitalidad.
Ideal para piel delicada, con barros o espinillas.
Ingredientes principales:
Glicerina vegetal.
Aceite de Chía. (Con certificación orgánica para cosmética natural)
Vitamina E.
Extracto de Caléndula.
Extracto de Manzanilla.
¿Cómo se usa?
Lavar el rostro todas las mañanas realizando suaves masajes.
Nuestros productos:

No contamina el agua
Son 100% biodegradable
Agroecológicos
Naturales
No contienen parabenos
No son testados en animales

¡Disfruta de tu belleza natural! Pídelo hoy
      
"	new	7429	7429	"Jabón Barra Artesanal Caléndula y Manzanilla 100GR"	"Fórmula elaborada con extractos de caléndula y manzanilla que, por sus propiedades, estimulan la regeneración de tejidos y ayudan en el control de barros y espinillas. Regala a tu piel hidratación, nutrición, suavidad y vitalidad.
Ideal para piel delicada, con barros o espinillas.
Ingredientes principales:
Glicerina vegetal.
Aceite de Chía. (Con certificación orgánica para cosmética natural)
Vitamina E.
Extracto de Caléndula.
Extracto de Manzanilla.
¿Cómo se usa?
Lavar el rostro todas las mañanas realizando suaves masajes.
Nuestros productos:

No contamina el agua
Son 100% biodegradable
Agroecológicos
Naturales
No contienen parabenos
No son testados en animales

¡Disfruta de tu belleza natural! Pídelo hoy
"	"in stock"	"19900 COP"	https://naturalconexion.com/product/jabon-en-barra-de-calendula-y-manzanilla/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09622.jpg	"Natural Conexión"	7429		manzanilla	"Facial > Facial-Econativa > Piel Delicada > Piel Grasa > Piel Mixta > Piel Normal > Piel Seca > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2021/09/jabon-barra-calendula.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.107 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7430	5	"&nbsp;
¡Permite que la sabiduría infinita de la naturaleza entre en contacto con tu ser!
CONTIENE:
1 Protector solar 30 gr.
1 Crema facial de pepino 30 gr.
1 Jabón Líquido de Caléndula.
1 Shampoo de Romero 60 ml.
1 Nutritiva Romero 60 ml.
1 Yogurt corporal coco lima verbena 60 gr.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Lleva la naturaleza a todas partes, ¡Adquiérelo ya!
&nbsp;
      
&nbsp;
"	new	7430	7430	"Kit Viajero"	"&nbsp;
¡Permite que la sabiduría infinita de la naturaleza entre en contacto con tu ser!
CONTIENE:
1 Protector solar 30 gr.
1 Crema facial de pepino 30 gr.
1 Jabón Líquido de Caléndula.
1 Shampoo de Romero 60 ml.
1 Nutritiva Romero 60 ml.
1 Yogurt corporal coco lima verbena 60 gr.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Lleva la naturaleza a todas partes, ¡Adquiérelo ya!
&nbsp;
 "	"in stock"	"89900 COP"	https://naturalconexion.com/product/kit-viajero/	https://naturalconexion.com/wp-content/uploads/2020/09/kit-viajero-actualizado.jpg	"Natural Conexión"	7430		facial	"Facial > Facial-Econativa > Kit especiales > Kit-Econativa"	https://naturalconexion.com/wp-content/uploads/2021/09/KIT-HUMECTACION-PIEL-MIXTA-69.png		"0.51 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7439	5	"Es un tratamiento capilar formulado con extracto de cebolla, aceite de aguacate, aceite de jojoba, hibiscus y linaza, ingredientes activos que humectan, nutren, acondicionan, fortalecen y reparan a profundidad la fibra capilar dándole un aspecto revitalizado. Previene la caída del cabello y protege el color del cabello natural o tinturado.
Ingredientes principales:

Cebolla.
Linaza.
Aceite de Jojoba.
Extracto de Hibiscus.

¿Cómo se usa?
Utilizar después de haber aplicado el shampoo, para devolver la textura y suavidad al cabello. Dejar actuar por unos minutos y enjuagar.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7439	7439	"Crema Nutritiva Capilar Reparadora de Cebolla 500 ML"	"Es un tratamiento capilar formulado con extracto de cebolla, aceite de aguacate, aceite de jojoba, hibiscus y linaza, ingredientes activos que humectan, nutren, acondicionan, fortalecen y reparan a profundidad la fibra capilar dándole un aspecto revitalizado. Previene la caída del cabello y protege el color del cabello natural o tinturado.
Ingredientes principales:

Cebolla.
Linaza.
Aceite de Jojoba.
Extracto de Hibiscus.

¿Cómo se usa?
Utilizar después de haber aplicado el shampoo, para devolver la textura y suavidad al cabello. Dejar actuar por unos minutos y enjuagar.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
"	"in stock"	"54900 COP"	https://naturalconexion.com/product/reparadora-capilar-de-cebolla/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09555.jpg	"Natural Conexión"	7439		cebolla	Capilar	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09665-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.543 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7440	5	"Esta formulación está creada para estimular y fortalecer el folículo piloso, gracias al contenido de azufre de la cebolla que, además, protege las fibras capilares. El Shampoo Natural de Cebolla, previene la caída del cabello y promueve el crecimiento, dándole brillo, frescura y vitalidad. Esta formulado con extracto natural de  cebolla, romero, aloe vera.
Ingredientes principales:

Cebolla.
Romero.
Eucalipto.
Aguacate.
Menta.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos. Para mejores resultados aplicar luego la Crema Nutritiva Capilar de Cebolla.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7440	7440	"Shampoo Natural Cebolla 280 ml"	"Esta formulación está creada para estimular y fortalecer el folículo piloso, gracias al contenido de azufre de la cebolla que, además, protege las fibras capilares. El Shampoo Natural de Cebolla, previene la caída del cabello y promueve el crecimiento, dándole brillo, frescura y vitalidad. Esta formulado con extracto natural de  cebolla, romero, aloe vera.
Ingredientes principales:

Cebolla.
Romero.
Eucalipto.
Aguacate.
Menta.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos. Para mejores resultados aplicar luego la Crema Nutritiva Capilar de Cebolla.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen pa"	"in stock"	"36900 COP"	https://naturalconexion.com/product/shampoo-de-cebolla/	https://naturalconexion.com/wp-content/uploads/2020/09/CEBOLLA.jpg	"Natural Conexión"	7440		cebolla	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09667-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg						
7443	5	"Hidrata y protege naturalmente.
Nuestra línea capilar está especialmente desarrollada para hidratar, nutrir, proteger y aportar al crecimiento del folículo piloso.
Previene la caída y revitaliza.
Con espumantes 100% biodegradables que no contaminan el agua (algunos de estos son derivados de glucosas vegetales con certificación COSMOS y/o ECOCERT para cosmética natural). Libres de sal y cocoamidas.
Ideal para cabello seco.
Ingredientes principales:

Extracto de Coco.
Almendras.
Romero.
Eucalipto.
Aguacate.
 Menta.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el Shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos. Para mejores resultados, aplicar luego la Crema Nutritiva Capilar de Coco y Almendras.
 Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Déjate envolver por la magia de la belleza natural
Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7443	7443	"Shampoo Natural Coco y Almendras 280 ml"	"Hidrata y protege naturalmente.
Nuestra línea capilar está especialmente desarrollada para hidratar, nutrir, proteger y aportar al crecimiento del folículo piloso.
Previene la caída y revitaliza.
Con espumantes 100% biodegradables que no contaminan el agua (algunos de estos son derivados de glucosas vegetales con certificación COSMOS y/o ECOCERT para cosmética natural). Libres de sal y cocoamidas.
Ideal para cabello seco.
Ingredientes principales:

Extracto de Coco.
Almendras.
Romero.
Eucalipto.
Aguacate.
 Menta.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el Shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos. Para mejores resultados, aplicar luego la Crema Nutritiva Capilar de Coco y Almendras.
 Nuestros productos:"	"in stock"	"34900 COP"	https://naturalconexion.com/product/shampoo-de-coco-y-almendras/	https://naturalconexion.com/wp-content/uploads/2020/09/SHAM-COC.jpg	"Natural Conexión"	7443		almendras	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09666-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg						
7446	5	"Hidrata y protege naturalmente.
Nuestra línea capilar está especialmente desarrollada para hidratar, nutrir, proteger y aportar al crecimiento del folículo piloso.
Previene la caída y revitaliza.
Con espumantes 100% biodegradables que no contaminan el agua (algunos de estos son derivados de glucosas vegetales con certificación COSMOS y/o ECOCERT para cosmética natural). Libres de sal y cocoamidas.
Ideal para cabello normal.
Ingredientes principales:

Extracto de Romero.
Extracto de Ortiga.
Extracto de Quina.
Extracto de Aloe vera.
Extracto de Lino.
Extracto de San Joaquín.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos
Ingredientes principales

Extracto Natural de Romero.
Ortiga.
Quina.
Áloe Vera.

¿Cómo lo uso?
Aplícalo con suaves masajes sobre el cabello húmedo hasta que salga espuma. Enjuágalo con abundante agua.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Déjate envolver por la magia de la belleza natural
Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7446	7446	"Shampoo Natural Romero, Quina y Ortiga 280 ml"	"Hidrata y protege naturalmente.
Nuestra línea capilar está especialmente desarrollada para hidratar, nutrir, proteger y aportar al crecimiento del folículo piloso.
Previene la caída y revitaliza.
Con espumantes 100% biodegradables que no contaminan el agua (algunos de estos son derivados de glucosas vegetales con certificación COSMOS y/o ECOCERT para cosmética natural). Libres de sal y cocoamidas.
Ideal para cabello normal.
Ingredientes principales:

Extracto de Romero.
Extracto de Ortiga.
Extracto de Quina.
Extracto de Aloe vera.
Extracto de Lino.
Extracto de San Joaquín.

¿Cómo se usa?
Humedezca muy bien el cabello, aplique el shampoo y realice suaves masajes en forma circular hasta hacer espuma. Enjuague con abundante agua, procurando no dejar residuos
Ingredientes principales

Extracto Natur"	"in stock"	"34900 COP"	https://naturalconexion.com/product/shampoo-de-romero-quina-y-ortiga/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09560.jpg	"Natural Conexión"	7446		"ortiga quina"	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09666-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg						
7452	5	"El pepino, por sus características, cumple una función astringente. Posee un alto contenido de vitaminas A, C y E, compuestos encargados de mantener la piel joven y llena de vida. Por sus propiedades cierra los poros, equilibra el pH, hidrata, regenera, tonifica, refresca y purifica la piel. Favorece la producción de colágeno y elastina.
Ideal para piel mixta.
Ingredientes principales:

Extracto de Pepino.
Romero.
Aloe vera.

¿Cómo se usa?
Rociar sobre el rostro después del baño o antes de aplicar tu crema hidratante. Estimular su absorción con suaves toques sobre la piel.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

      
"	new	7452	7452	"Tónico Natural de Pepino y Aloe Vera 120ml"		"in stock"	"26900 COP"	https://naturalconexion.com/product/tonico-facial-de-pepino/?attribute_peso=120+gr	https://naturalconexion.com/wp-content/uploads/2020/09/TON-PEPI.jpg	"Natural Conexión"	7451		"linea facial"	"Facial > Facial-Econativa > Piel Mixta"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09748-1.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"1 kg"	"1 cm"	"50 cm"		
7469	5	"¡Protégete de naturalmente!
La línea de Desodorantes Naturales de econativa, está elaborada con ingredientes bio-activos derivados de salvia, tomillo, romero y laurel que, por sus propiedades, evitan la generación del mal olor a causa del sudor. No mancha la piel, no contiene alcohol etílico ni compuestos antitranspirantes, permitiendo que la piel respire naturalmente.
Ingredientes principales:

Salvia.
Caléndula.
Manzanilla.
Lavanda.
Piedra Lumbre.

¿Cómo se usa?
Aplicar una fina capa en la axila, sobre la piel limpia y seca.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológico.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Conoce el poder natural! Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7469	7469	"Desodorante Natural Caballero 60ML"	"¡Protégete de naturalmente!
La línea de Desodorantes Naturales de econativa, está elaborada con ingredientes bio-activos derivados de salvia, tomillo, romero y laurel que, por sus propiedades, evitan la generación del mal olor a causa del sudor. No mancha la piel, no contiene alcohol etílico ni compuestos antitranspirantes, permitiendo que la piel respire naturalmente.
Ingredientes principales:

Salvia.
Caléndula.
Manzanilla.
Lavanda.
Piedra Lumbre.

¿Cómo se usa?
Aplicar una fina capa en la axila, sobre la piel limpia y seca.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológico."	"in stock"	"22900 COP"	https://naturalconexion.com/product/desodorante-hombre/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09597.jpg	"Natural Conexión"	7469	top-30-days	calendula	"Corporal > Corporal-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09708.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.068 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7470	5	"La Crema Nutritiva Capilar de Chocolate y Coco claro, constituye un completo tratamiento para los cabellos desvitalizados, maltratados y/o secos.  Gracias al cacao, y demás extractos botánicos, esta formulación hidrata, nutre y revitaliza las fibras capilares, recuperando su suavidad y brillo natural.
Ideal para cabellos claros o tinturados.
Ingredientes principales:

Cacao.
Linaza.
San Joaquín.
Aguacate.
Jojoba.
Germen de trigo.

¿Cómo se usa?
Después de lavar el cabello aplicar una cantidad suficiente. En cabellos grasos, aplicar de medios a puntas. En cabellos secos, aplicar desde la raíz. Dejar actuar mínimo por 5 minutos y enjuagar.
Para una hidratación y nutrición profunda, dejar actuar de 30 a 40 minutos y enjuagar con abundante agua. Si se quiere una mayor reparación de la fibra capilar, dejar aplicado mínimo por 2 horas.
Ingredientes: 

Extracto de Semillas de Cacao Blanco.
Vitamina B1.
Magnesio.
Teobromina.
Lípidos y Proteínas.
Extracto de Encenillo y Extracto de San Joaquín.

¿Cómo lo uso?
Después de lavar el cabello, aplica una cantidad suficiente de medios a puntas. Deja que la fórmula actúe durante 30 a 40 minutos y enjuaga con abundante agua.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
No contienen parabenos.
Naturales.
No son testados en animales.

Permite que la sabiduría infinita de la naturaleza entre en contacto con tu ser.
¡Pruébalo y recíbelo en casa!
      
"	new	7470	7470	"Crema Nutritiva Capilar Chocolister Chocolate Y Coco Claro 500ML"	"La Crema Nutritiva Capilar de Chocolate y Coco claro, constituye un completo tratamiento para los cabellos desvitalizados, maltratados y/o secos.  Gracias al cacao, y demás extractos botánicos, esta formulación hidrata, nutre y revitaliza las fibras capilares, recuperando su suavidad y brillo natural.
Ideal para cabellos claros o tinturados.
Ingredientes principales:

Cacao.
Linaza.
San Joaquín.
Aguacate.
Jojoba.
Germen de trigo.

¿Cómo se usa?
Después de lavar el cabello aplicar una cantidad suficiente. En cabellos grasos, aplicar de medios a puntas. En cabellos secos, aplicar desde la raíz. Dejar actuar mínimo por 5 minutos y enjuagar.
Para una hidratación y nutrición profunda, dejar actuar de 30 a 40 minutos y enjuagar con abundante agua. Si se quiere una mayor reparación de la fibra capilar, dejar aplicado mínimo por 2 horas.
"	"in stock"	"45900 COP"	https://naturalconexion.com/product/chocolister-cabello-claro/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09554-scaled.jpg	"Natural Conexión"	7470		cacao	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09671-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"41000 kg"				
7473	5	"La Crema Nutritiva Capilar de Cacao Oscuro,  constituye un completo tratamiento para los cabellos desvitalizados, maltratados y/o secos.  Gracias al cacao, y demás extractos botánicos, esta formulación hidrata, nutre y revitaliza las fibras capilares, recuperando su suavidad y brillo natural.
Ideal para cabello oscuro.
Ingredientes principales:

Cacao.
Linaza.
San Joaquín.
Aguacate.
Jojoba.
Germen de trigo.

¿Cómo se usa?
Después de lavar el cabello aplicar una cantidad suficiente. En cabellos grasos, aplicar de medios a puntas. En cabellos secos, aplicar desde la raíz. Dejar actuar mínimo por 5 minutos y enjuagar.
Para una hidratación y nutrición profunda, dejar actuar de 30 a 40 minutos y enjuagar con abundante agua. Si se quiere una mayor reparación de la fibra capilar, dejar aplicado mínimo por 2 horas.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
No contienen parabenos.
No son testados en animales.

Permite que la sabiduría infinita de la naturaleza entre en contacto con tu ser.
¡Pruébalo y recíbelo en casa!
      
"	new	7473	7473	"Crema Nutritiva Capilar Chocolister Cacao Orgánico Oscuro 500ML"	"La Crema Nutritiva Capilar de Cacao Oscuro,  constituye un completo tratamiento para los cabellos desvitalizados, maltratados y/o secos.  Gracias al cacao, y demás extractos botánicos, esta formulación hidrata, nutre y revitaliza las fibras capilares, recuperando su suavidad y brillo natural.
Ideal para cabello oscuro.
Ingredientes principales:

Cacao.
Linaza.
San Joaquín.
Aguacate.
Jojoba.
Germen de trigo.

¿Cómo se usa?
Después de lavar el cabello aplicar una cantidad suficiente. En cabellos grasos, aplicar de medios a puntas. En cabellos secos, aplicar desde la raíz. Dejar actuar mínimo por 5 minutos y enjuagar.
Para una hidratación y nutrición profunda, dejar actuar de 30 a 40 minutos y enjuagar con abundante agua. Si se quiere una mayor reparación de la fibra capilar, dejar aplicado mínimo por 2 horas.
Nuestros product"	"in stock"	"45900 COP"	https://naturalconexion.com/product/chocolister-cabello-oscuro/	https://naturalconexion.com/wp-content/uploads/2020/09/a.jpg	"Natural Conexión"	7473		cacao	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09671-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg						
7477	5	"Nuestros aceites corporales tienen propiedades hidratantes que nutren tu piel a profundidad. Ideales para prevenir la aparición de estrías y celulitis. Retoma tu rutina de bienestar, consiente tu piel y recupera su suavidad natural.
Ingredientes principales:

Aceite de Almendras.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Hidrata tu piel con nuestro Aceite de Almendras. Regálale a tu cuerpo lo mejor de lo Natural.
      
"	new	7477	7477	"Aceite Corporal Almendras 275 ml"	"Nuestros aceites corporales tienen propiedades hidratantes que nutren tu piel a profundidad. Ideales para prevenir la aparición de estrías y celulitis. Retoma tu rutina de bienestar, consiente tu piel y recupera su suavidad natural.
Ingredientes principales:

Aceite de Almendras.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Hidrata tu piel con nuestro Aceite de Almendras. Regálale a tu cuerpo lo mejor de lo Natural.
"	"in stock"	"31900 COP"	https://naturalconexion.com/product/aceite-de-almendras/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09614.jpg	"Natural Conexión"	7477		almendras	Corporal	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09676-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.303 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7479	5	"Nuestros aceites corporales tienen propiedades hidratantes que nutren tu piel a profundidad. Ideales para prevenir la aparición de estrías y celulitis. Retoma tu rutina de bienestar, consiente tu piel y recupera su suavidad natural.
Ingredientes principales:

Aceite esencial de Naranja.
Aceite esencial de Romero.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Conéctate con lo natural!
Disfruta los beneficios de la naturaleza en tu piel.  ¡Adquiérelo ya!
      
"	new	7479	7479	"Aceite Corporal Romero y Naranja 275ml"	"Nuestros aceites corporales tienen propiedades hidratantes que nutren tu piel a profundidad. Ideales para prevenir la aparición de estrías y celulitis. Retoma tu rutina de bienestar, consiente tu piel y recupera su suavidad natural.
Ingredientes principales:

Aceite esencial de Naranja.
Aceite esencial de Romero.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Conéctate con lo natural!
Disfruta los beneficios de la naturaleza en tu piel.  ¡Adquiérelo ya!
"	"in stock"	"31900 COP"	https://naturalconexion.com/product/aceite-de-naranja-y-romero/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09615.jpg	"Natural Conexión"	7479			Corporal	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09675-scaled.jpg		"0.303 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7480	5	"Relaja y tonifica naturalmente.
Su fórmula a base de eucalipto ayuda al cuidado diario de la piel después del baño o para un masaje corporal. Por sus ingredientes activos ayuda a combatir el cansancio físico; relaja, refresca, nutre e hidrata. Se absorbe fácilmente y deja la piel muy tersa.
Ideal para todo tipo de piel.
Ingredientes principales:

Aceite esencial de Eucalipto.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
No contienen parabenos.
No son testados en animales.

Disfruta los beneficios de la naturaleza en tu piel.  ¡Adquiérelo ya!
      
"	new	7480	7480	"Aceite Corporal Eucalipto 275 ml"	"Relaja y tonifica naturalmente.
Su fórmula a base de eucalipto ayuda al cuidado diario de la piel después del baño o para un masaje corporal. Por sus ingredientes activos ayuda a combatir el cansancio físico; relaja, refresca, nutre e hidrata. Se absorbe fácilmente y deja la piel muy tersa.
Ideal para todo tipo de piel.
Ingredientes principales:

Aceite esencial de Eucalipto.
Aceite de Oliva.
Aceite de Girasol.

¿Cómo se usa?
Aplicar mediante masajes hasta lograr su completa absorción
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
No contienen parabenos.
No son testados en animales.

Disfruta los beneficios de la naturaleza en tu piel.  ¡Adquiérelo ya!
"	"in stock"	"31900 COP"	https://naturalconexion.com/product/aceite-de-eucalipto/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09613.jpg	"Natural Conexión"	7480		"descuento 15 dia sin iva"	Corporal	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09677-scaled.jpg		"0.303 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7483	5	"      
Transforma y revitaliza tu mirada con el poder hidratante tomado directamente de la naturaleza y diseñado especialmente para ti. Gracias a sus componentes naturales nuestras  cremas contorno de ojos previenen la aparición de arrugas prematuras y reducen bolsas y ojeras.
Ideal para piel grasa (Aplicar preferiblemente en la noche).
Ingredientes principales:

Café.
Manzanilla.
Aloe vera.
Jojoba.
Argán.
Aguacate.
Colágeno.
Elastina.
Vitamina E.

¿Cómo se usa?
Aplicar en el área de los ojos con suaves masajes en la noche desde el exterior del párpado inferior y superior hacia el lagrimal interno.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
No contienen parabenos.
No son testados en animales.

¡Unión con lo natural! ¡Pídelo ya!
"	new	7483	7483	"Contorno de Ojos de Café 30GR"	 	"in stock"	"44900 COP"	https://naturalconexion.com/product/contorno-de-ojos-de-cafe/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09603.jpg	"Natural Conexión"	7483		"descuento 20 dia sin iva linea facial"	"Facial > Facial-Econativa > Piel Grasa > Piel Mixta > Piel Normal > Piel Seca"	https://naturalconexion.com/wp-content/uploads/2020/09/Contorno-Germen-30gr-1.jpg		"0.035 kg"	"3.1 cm"	"10.5 cm"	3.1:3.1:3.1:cm	
